# t (s)	mx ()	my ()	mz ()	m.region21x ()	m.region21y ()	m.region21z ()	m.region22x ()	m.region22y ()	m.region22z ()	m.region23x ()	m.region23y ()	m.region23z ()	B_extx (T)	B_exty (T)	B_extz (T)	B_eff.region6x (T)	B_eff.region6y (T)	B_eff.region6z (T)	B_eff.region9x (T)	B_eff.region9y (T)	B_eff.region9z (T)	step_x (No unit)	step_y (No unit)	points_TOP_wire (No unit)
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.120154485	-0.025374297	-0.0010589857	NaN	NaN	NaN	1.776087e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.11801961	-0.024147086	-0.00091897574	NaN	NaN	NaN	1.7838768e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.11605746	-0.023071075	-0.00078783615	NaN	NaN	NaN	1.7916667e-06	1e-07	276
0	0	-0.2719719	0	-0.7071068	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.114274025	-0.022133958	-0.00066440954	NaN	NaN	NaN	1.7994565e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.11267198	-0.021324396	-0.0005476082	NaN	NaN	NaN	1.8072463e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.11125175	-0.02063187	-0.00043641648	NaN	NaN	NaN	1.8150363e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.110011846	-0.02004656	-0.00032988266	NaN	NaN	NaN	1.8228261e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.108949624	-0.019559246	-0.0002271186	NaN	NaN	NaN	1.8306159e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.10806124	-0.019161193	-0.00012728869	NaN	NaN	NaN	1.8384058e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.7071068	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.10734209	-0.018844033	-2.9600982e-05	NaN	NaN	NaN	1.8461957e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.106786914	-0.0185997	6.669062e-05	NaN	NaN	NaN	1.8539855e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.106389634	-0.018420288	0.00016230153	NaN	NaN	NaN	1.8617753e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.10614371	-0.018297955	0.00025791477	NaN	NaN	NaN	1.8695653e-06	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.10604193	-0.018224817	0.0003542022	NaN	NaN	NaN	1.8773551e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.10607614	-0.018192833	0.00045181377	NaN	NaN	NaN	1.8851449e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.1062376	-0.01819372	0.0005513869	NaN	NaN	NaN	1.8929347e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.707107	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.10651629	-0.01821881	0.00065354985	NaN	NaN	NaN	1.9007247e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.10690129	-0.018259	0.0007589326	NaN	NaN	NaN	1.9085146e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.10737997	-0.018304618	0.0008681548	NaN	NaN	NaN	1.9163044e-06	1e-07	276
0	0	-0.2719719	0	-0.7071068	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.10793824	-0.018345421	0.0009818427	NaN	NaN	NaN	1.9240942e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.108559765	-0.018370548	0.0011006105	NaN	NaN	NaN	1.931884e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.707107	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.10922612	-0.018368566	0.0012250671	NaN	NaN	NaN	1.939674e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.109915994	-0.018327523	0.0013558157	NaN	NaN	NaN	1.9474637e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.11060492	-0.018235171	0.0014934443	NaN	NaN	NaN	1.9552535e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.1112647	-0.018079195	0.0016385136	NaN	NaN	NaN	1.9630436e-06	1e-07	276
0	0	-0.2719719	0	-0.7071068	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.11186318	-0.017847622	0.0017915489	NaN	NaN	NaN	1.9708334e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.7071068	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.11236321	-0.017529344	0.0019530222	NaN	NaN	NaN	1.9786232e-06	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.7071068	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.112722665	-0.017114798	0.0021233282	NaN	NaN	NaN	1.986413e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.11289359	-0.016596846	0.0023027647	NaN	NaN	NaN	1.9942029e-06	1e-07	276
0	0	-0.2719719	0	-0.7071068	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.112821735	-0.015971806	0.0024915014	NaN	NaN	NaN	2.0019927e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.707107	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.11244635	-0.01524071	0.0026895392	NaN	NaN	NaN	2.0097825e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.11169965	-0.014410701	0.0028966696	NaN	NaN	NaN	2.0175726e-06	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.110506825	-0.013496649	0.0031124298	NaN	NaN	NaN	2.0253624e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.10878593	-0.012522906	0.0033360308	NaN	NaN	NaN	2.0331522e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.10644813	-0.011525154	0.0035663077	NaN	NaN	NaN	2.040942e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.103398345	-0.010552476	0.003801635	NaN	NaN	NaN	2.0487319e-06	1e-07	276
0	0	-0.2719719	0	-0.7071068	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.0995359	-0.009669449	0.004039873	NaN	NaN	NaN	2.0565217e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.09475651	-0.008958442	0.004278261	NaN	NaN	NaN	2.0643115e-06	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.08895469	-0.008521813	0.0045133918	NaN	NaN	NaN	2.0721016e-06	1e-07	276
0	0	-0.2719719	0	-0.70710677	0.7071068	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.0820286	-0.0084840255	0.004741142	NaN	NaN	NaN	2.0798914e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.07388761	-0.008992562	0.0049566985	NaN	NaN	NaN	2.0876812e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.06446509	-0.0102163805	0.0051546036	NaN	NaN	NaN	2.095471e-06	1e-07	276
0	0	-0.2719719	0	-0.7071068	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.053736486	-0.012339039	0.0053289523	NaN	NaN	NaN	2.1032608e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.041746873	-0.015537074	0.005473654	NaN	NaN	NaN	2.1110507e-06	1e-07	276
0	0	-0.27197188	0	-0.7071068	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.028638128	-0.019942768	0.0055828406	NaN	NaN	NaN	2.1188405e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	0.014667217	-0.02558342	0.0056513348	NaN	NaN	NaN	2.1266305e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	0.00019640177	-0.03230184	0.005675103	NaN	NaN	NaN	2.1344204e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.707107	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516198	NaN	NaN	NaN	2.1422102e-06	1e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516193	-4.1909515e-10	-0.090874024	-3.085006e-09	2.1422102e-06	5e-08	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.00565162	-1.6065315e-09	-0.088159434	-2.9685907e-09	2.1422102e-06	5.7275134e-08	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516193	-1.8781672e-09	-0.085605346	-3.069484e-09	2.1422102e-06	6.4550264e-08	276
0	0	-0.27197188	0	-0.7071068	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516198	-1.2048986e-09	-0.08319845	-2.8696376e-09	2.1422102e-06	7.18254e-08	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516198	-9.924406e-10	-0.07843983	-2.2890163e-09	2.1422102e-06	7.910053e-08	276
0	0	-0.2719719	0	-0.70710677	0.7071068	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.00565162	-3.4633557e-10	-0.07408929	-2.1624147e-09	2.1422102e-06	8.6375664e-08	276
0	0	-0.2719719	0	-0.70710677	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516198	2.8230715e-10	-0.07010267	-2.4854672e-09	2.1422102e-06	9.365079e-08	276
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516198	-6.111804e-11	-0.06644125	-3.4837284e-09	2.1422102e-06	1.00925924e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.707107	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.0143609205	-0.03969813	0.0056516198	6.1118044e-10	-0.06307107	-4.8050426e-09	2.1422102e-06	1.0820106e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.00565162	1.4842954e-09	-0.059961844	-4.854519e-09	2.1422102e-06	1.1547619e-07	276
0	0	-0.27197188	0	-0.7071068	0.7071068	0	0.707107	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516198	1.8742867e-09	-0.057086956	-4.7235518e-09	2.1422102e-06	1.2275132e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516193	2.3181201e-09	-0.054422777	-3.8853614e-09	2.1422102e-06	1.3002645e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516198	2.9016518e-09	-0.05194825	-2.0198059e-09	2.1422102e-06	1.3730158e-07	276
0	0	-0.27197188	0	-0.7071068	0.7071068	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516198	2.7328497e-09	-0.04964469	-1.3227691e-09	2.1422102e-06	1.4457672e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516193	2.757588e-09	-0.047495283	-5.3842086e-10	2.1422102e-06	1.5185185e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516193	1.8320861e-09	-0.04548499	3.0486264e-10	2.1422102e-06	1.5912698e-07	276
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516198	5.842594e-10	-0.043600343	-3.1504896e-10	2.1422102e-06	1.6640212e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516198	1.527951e-11	-0.041829217	-6.868504e-10	2.1422102e-06	1.7367725e-07	276
0	0	-0.2719719	0	-0.7071068	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.0143609205	-0.03969813	0.0056516193	-3.259629e-10	-0.040160652	-1.6225385e-10	2.1422102e-06	1.8095238e-07	276
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.0143609205	-0.03969813	0.0056516198	6.5629135e-10	-0.03858478	5.4787963e-10	2.1422102e-06	1.8822752e-07	276
0	0	-0.27197188	0	-0.7071068	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516198	1.1379597e-09	-0.037092637	1.5090336e-09	2.1422102e-06	1.9550265e-07	276
0	0	-0.2719719	0	-0.70710677	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516198	1.9696018e-09	-0.0356761	2.5487679e-09	2.1422102e-06	2.0277778e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516198	2.8805516e-09	-0.034327805	3.0820957e-09	2.1422102e-06	2.100529e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516193	4.2760804e-09	-0.033040993	2.644083e-09	2.1422102e-06	2.1732804e-07	276
0	0	-0.2719719	0	-0.7071068	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516193	4.6806234e-09	-0.03180953	2.8740033e-09	2.1422102e-06	2.2460317e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516193	4.948015e-09	-0.030627796	2.8863725e-09	2.1422102e-06	2.318783e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516193	5.3845723e-09	-0.029490631	2.8514477e-09	2.1422102e-06	2.3915345e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.0143609205	-0.03969813	0.0056516198	5.208494e-09	-0.02839329	3.202149e-09	2.1422102e-06	2.4642858e-07	276
0	0	-0.27197188	0	-0.7071068	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.0143609205	-0.03969813	0.0056516193	5.405673e-09	-0.027331447	3.5273842e-09	2.1422102e-06	2.5370372e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516198	5.302718e-09	-0.026301071	4.225876e-09	2.1422102e-06	2.6097882e-07	276
0	0	-0.2719719	0	-0.7071068	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516193	4.652975e-09	-0.025298363	4.8210493e-09	2.1422102e-06	2.6825396e-07	276
0	0	-0.27197188	0	-0.7071068	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516198	4.2869943e-09	-0.024319962	5.2757967e-09	2.1422102e-06	2.755291e-07	276
0	0	-0.2719719	0	-0.7071068	0.70710677	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.0143609205	-0.03969813	0.0056516193	3.709647e-09	-0.023362622	4.802132e-09	2.1422102e-06	2.8280422e-07	276
0	0	-0.2719719	0	-0.7071068	0.7071068	0	0.7071071	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.0143609205	-0.03969813	0.0056516193	3.5186531e-09	-0.022423308	3.7172867e-09	2.1422102e-06	2.9007936e-07	276
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.0143609205	-0.03969813	0.0056516198	3.8508006e-09	-0.021499312	2.8459908e-09	2.1422102e-06	2.973545e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516198	3.6437995e-09	-0.020587927	2.5916962e-09	2.1422102e-06	3.0462962e-07	276
0	0	-0.2719719	0	-0.70710677	0.7071068	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516193	4.0559827e-09	-0.0196866	2.9009244e-09	2.1422102e-06	3.1190476e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516193	3.8038706e-09	-0.018793091	3.2414391e-09	2.1422102e-06	3.191799e-07	276
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516198	3.5575796e-09	-0.017905103	3.209061e-09	2.1422102e-06	3.2645502e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.0143609205	-0.03969813	0.0056516193	3.191235e-09	-0.0170205	2.7168425e-09	2.1422102e-06	3.3373016e-07	276
0	0	-0.2719719	0	-0.7071068	0.7071068	0	0.7071071	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.0143609205	-0.03969813	0.0056516198	3.058085e-09	-0.016137302	1.8200808e-09	2.1422102e-06	3.410053e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516198	3.623427e-09	-0.015253408	1.1696102e-09	2.1422102e-06	3.4828042e-07	276
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516193	3.9421137e-09	-0.0143669695	6.6247596e-10	2.1422102e-06	3.5555556e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516198	4.433241e-09	-0.013476121	4.3255569e-10	2.1422102e-06	3.628307e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.0143609205	-0.03969813	0.0056516198	4.3437467e-09	-0.012579054	7.701601e-10	2.1422102e-06	3.7010582e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.0143609205	-0.03969813	0.0056516198	4.4841726e-09	-0.011674009	1.1285011e-09	2.1422102e-06	3.7738096e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516193	3.860623e-09	-0.010759184	1.6563717e-09	2.1422102e-06	3.846561e-07	276
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516193	3.312016e-09	-0.009832827	1.6465492e-09	2.1422102e-06	3.9193122e-07	276
0	0	-0.27197188	0	-0.7071068	0.7071068	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.0143609205	-0.03969813	0.0056516198	2.8681826e-09	-0.008893163	7.385097e-10	2.1422102e-06	3.9920636e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516198	1.348235e-09	-0.0079384595	-3.5288394e-11	2.1422102e-06	4.064815e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.0143609205	-0.03969813	0.0056516198	5.8062144e-10	-0.0069669434	-5.2386895e-10	2.1422102e-06	4.1375662e-07	276
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516193	-2.0008883e-10	-0.005976831	-4.1654857e-10	2.1422102e-06	4.2103176e-07	276
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516198	-8.105417e-10	-0.0049663447	2.2591848e-10	2.1422102e-06	4.283069e-07	276
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.0143609205	-0.03969813	0.0056516198	-3.5506673e-10	-0.0039336737	8.538336e-10	2.1422102e-06	4.3558202e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516193	2.910383e-11	-0.0028769937	9.826181e-10	2.1422102e-06	4.4285713e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.70710707	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.0143609205	-0.03969813	0.0056516193	4.5911291e-10	-0.0017944217	9.680662e-10	2.1422102e-06	4.5013226e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.0143609205	-0.03969813	0.0056516198	8.061761e-10	-0.00068407075	1.1285011e-09	2.1422102e-06	4.574074e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516198	8.9858077e-10	0.00045595015	1.0521035e-09	2.1422102e-06	4.6468253e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516198	7.195922e-10	0.0016275598	9.073119e-10	2.1422102e-06	4.7195766e-07	276
0	0	-0.27197188	0	-0.70710677	0.7071068	0	0.707107	-0.707107	0	-0.7071071	-0.7071071	0	0	0	0	-0.0143609205	-0.03969813	0.0056516198	3.5070116e-10	0.0028326712	5.333277e-10	2.1422102e-06	4.792328e-07	276
0	0	-0.27197188	0	-0.70710677	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516193	-4.44561e-10	0.0040731714	6.0972527e-10	2.1422102e-06	4.8650793e-07	276
0	0	-0.27197188	0	-0.7071068	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516198	-9.771611e-10	0.00535098	1.1270458e-09	2.1422102e-06	4.937831e-07	276
0	0	-0.2719719	0	-0.7071068	0.70710677	0	0.707107	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.01436092	-0.03969813	0.0056516198	-1.5454134e-09	0.006667958	1.8946593e-09	2.1422102e-06	5.010582e-07	276
0	0	-0.2719719	0	-0.70710677	0.70710677	0	0.70710707	-0.70710707	0	-0.7071071	-0.7071071	0	0	0	0	-0.0143609205	-0.03969813	0.0056516198	-1.5257683e-09	0.008025834	2.857996e-09	2.1422102e-06	5.0833336e-07	276
